station,prov,year,annual
Beechy,SK,2013,2.9
Beechy,SK,2014,2.8
Beechy,SK,2015,5.1
Beechy,SK,2016,5.8
Beechy,SK,2017,4.5
Beechy,SK,2018,3.5
Beechy,SK,2019,2.9
Chaplin,SK,1893,1.2
Chaplin,SK,1894,2.9
Chaplin,SK,1895,1.3
Chaplin,SK,1896,1.4
Chaplin,SK,1897,1.7
Chaplin,SK,1898,2.7
Chaplin,SK,1899,0.6
Chaplin,SK,1900,3.4
Chaplin,SK,1901,3.1
Chaplin,SK,1902,3.1
Chaplin,SK,1903,NA
Chaplin,SK,1904,NA
Chaplin,SK,1905,NA
Chaplin,SK,1906,2.2
Chaplin,SK,1907,-0.6
Chaplin,SK,1908,2.1
Chaplin,SK,1909,0.7
Chaplin,SK,1910,3.1
Chaplin,SK,1911,0.3
Chaplin,SK,1912,1.4
Chaplin,SK,1913,NA
Chaplin,SK,1914,2.8
Chaplin,SK,1915,3.2
Chaplin,SK,1916,0.1
Chaplin,SK,1917,0.2
Chaplin,SK,1918,3.1
Chaplin,SK,1919,2.5
Chaplin,SK,1920,2.8
Chaplin,SK,1921,NA
Chaplin,SK,1922,2.3
Chaplin,SK,1923,3.2
Chaplin,SK,1924,NA
Chaplin,SK,1925,3.1
Chaplin,SK,1926,3.2
Chaplin,SK,1927,1.1
Chaplin,SK,1928,3.8
Chaplin,SK,1929,2.3
Chaplin,SK,1930,3.7
Chaplin,SK,1931,5.6
Chaplin,SK,1932,2.5
Chaplin,SK,1933,3.2
Chaplin,SK,1934,4.3
Chaplin,SK,1935,1.6
Chaplin,SK,1936,1.6
Chaplin,SK,1937,2.5
Chaplin,SK,1938,4
Chaplin,SK,1939,3.6
Chaplin,SK,1940,3.4
Chaplin,SK,1941,3.6
Chaplin,SK,1942,3.1
Chaplin,SK,1943,3
Chaplin,SK,1944,3.2
Chaplin,SK,1945,1.8
Chaplin,SK,1946,3
Chaplin,SK,1947,2.7
Chaplin,SK,1948,2.7
Chaplin,SK,1949,3.3
Chaplin,SK,1950,0.8
Chaplin,SK,1951,NA
Chaplin,SK,1952,3.6
Chaplin,SK,1953,4.5
Chaplin,SK,1954,3.6
Chaplin,SK,1955,2
Chaplin,SK,1956,2.9
Chaplin,SK,1957,3.6
Chaplin,SK,1958,4.3
Chaplin,SK,1959,3
Chaplin,SK,1960,3.6
Chaplin,SK,1961,4
Chaplin,SK,1962,3.6
Chaplin,SK,1963,4.4
Chaplin,SK,1964,3.5
Chaplin,SK,1965,1.6
Chaplin,SK,1966,2.3
Chaplin,SK,1967,2.7
Chaplin,SK,1968,NA
Chaplin,SK,1969,NA
Chaplin,SK,1970,NA
Chaplin,SK,1971,NA
Chaplin,SK,1972,NA
Chaplin,SK,1973,3.9
Chaplin,SK,1974,2.9
Chaplin,SK,1975,2.6
Chaplin,SK,1976,4.3
Chaplin,SK,1977,3.9
Chaplin,SK,1978,2.4
Chaplin,SK,1979,2.8
Chaplin,SK,1980,4
Chaplin,SK,1981,5.7
Chaplin,SK,1982,NA
Chaplin,SK,1983,NA
Chaplin,SK,1984,4.1
Chaplin,SK,1985,2.8
Chaplin,SK,1986,5
Chaplin,SK,1987,6.4
Chaplin,SK,1988,5
Chaplin,SK,1989,3.2
Chaplin,SK,1990,4.1
Chaplin,SK,1991,4.5
Chaplin,SK,1992,4.3
Chaplin,SK,1993,NA
Chaplin,SK,1994,3.6
Chaplin,SK,1995,NA
Coderre,SK,1948,NA
Coderre,SK,1949,NA
Coderre,SK,1950,NA
Coderre,SK,1951,NA
Coderre,SK,1952,NA
Coderre,SK,1953,NA
Coderre,SK,1954,NA
Coderre,SK,1955,NA
Coderre,SK,1956,NA
Coderre,SK,1957,NA
Coderre,SK,1958,NA
Coderre,SK,1959,NA
Coderre,SK,1960,NA
Coderre,SK,1961,NA
Coderre,SK,1962,NA
Coderre,SK,1963,NA
Coderre,SK,1964,NA
Coderre,SK,1965,NA
Coderre,SK,1966,NA
Coderre,SK,1967,NA
Coderre,SK,1968,3.2
Coderre,SK,1969,1.7
Coderre,SK,1970,1.6
Coderre,SK,1971,2.2
Coderre,SK,1972,1.4
Coderre,SK,1973,3.6
Coderre,SK,1974,2.4
Coderre,SK,1975,1.9
Coderre,SK,1976,3.5
Coderre,SK,1977,3.4
Coderre,SK,1978,1.8
Coderre,SK,1979,2.1
Coderre,SK,1980,3.3
Coderre,SK,1981,5.1
Coderre,SK,1982,0.6
Coderre,SK,1983,NA
Coderre,SK,1984,3.7
Coderre,SK,1985,2.3
Coderre,SK,1986,4.5
Coderre,SK,1987,6.1
Coderre,SK,1988,4.7
Coderre,SK,1989,2.8
Coderre,SK,1990,3.9
Coderre,SK,1991,4.4
Coderre,SK,1992,4.2
Coderre,SK,1993,2.8
Coderre,SK,1994,3.4
Coderre,SK,1995,2.8
Coderre,SK,1996,1
Coderre,SK,1997,3.7
Coderre,SK,1998,5.1
Coderre,SK,1999,4.7
Coderre,SK,2000,3.1
Coderre,SK,2001,4.5
Coderre,SK,2002,2.4
Coderre,SK,2003,2.8
Coderre,SK,2004,3
Coderre,SK,2005,4.1
Coderre,SK,2006,4.6
Coderre,SK,2007,NA
Coderre,SK,2008,NA
Eastleigh,SK,1958,NA
Eastleigh,SK,1959,2.4
Eastleigh,SK,1960,NA
Eastleigh,SK,1961,3.6
Eastleigh,SK,1962,NA
Eastleigh,SK,1963,NA
Eastleigh,SK,1964,3
Eastleigh,SK,1965,1.2
Eastleigh,SK,1966,NA
Eastleigh,SK,1967,2.2
Eastleigh,SK,1968,NA
Eastleigh,SK,1969,NA
Eastleigh,SK,1970,NA
Eastleigh,SK,1971,NA
Eastleigh,SK,1972,1.4
Eastleigh,SK,1973,3.5
Eastleigh,SK,1974,NA
Eastleigh,SK,1975,1.8
Eastleigh,SK,1976,NA
Eastleigh,SK,1977,NA
Eastleigh,SK,1978,NA
Eastleigh,SK,1979,NA
Eastleigh,SK,1980,NA
Eastleigh,SK,1981,NA
Eastleigh,SK,1982,0.9
Eastleigh,SK,1983,3.5
Eastleigh,SK,1984,3.8
Eastleigh,SK,1985,NA
Eastleigh,SK,1986,4.5
Eastleigh,SK,1987,6.3
Eastleigh,SK,1988,NA
Eastleigh,SK,1989,2.9
Eastleigh,SK,1990,4.1
Eastleigh,SK,1991,NA
Eastleigh,SK,1992,4.3
Eastleigh,SK,1993,2.9
Eastleigh,SK,1994,3.6
Eastleigh,SK,1995,NA
Eastleigh,SK,1996,1.3
Eastleigh,SK,1997,4.2
Eastleigh,SK,1998,5
Eastleigh,SK,1999,5.2
Eastleigh,SK,2000,3.6
Eastleigh,SK,2001,5.2
Eastleigh,SK,2002,3.1
Eastleigh,SK,2003,4
Eastleigh,SK,2004,3.5
Eastleigh,SK,2005,4.5
Eastleigh,SK,2006,5.2
Eastleigh,SK,2007,NA
Elbow,SK,1933,NA
Elbow,SK,1934,NA
Elbow,SK,1935,NA
Elbow,SK,1936,NA
Elbow,SK,1937,NA
Elbow,SK,1938,NA
Elbow,SK,1939,NA
Elbow,SK,1940,NA
Elbow,SK,1941,NA
Elbow,SK,1942,NA
Elbow,SK,1943,NA
Elbow,SK,1944,NA
Elbow,SK,1945,NA
Elbow,SK,1946,NA
Elbow,SK,1947,NA
Elbow,SK,1948,NA
Elbow,SK,1949,NA
Elbow,SK,1950,NA
Elbow,SK,1951,NA
Elbow,SK,1952,NA
Elbow,SK,1953,NA
Elbow,SK,1954,NA
Elbow,SK,1955,NA
Elbow,SK,1956,NA
Elbow,SK,1957,2
Elbow,SK,1958,NA
Elbow,SK,1959,1.4
Elbow,SK,1960,1.4
Elbow,SK,1961,2.7
Elbow,SK,1962,2.3
Elbow,SK,1963,2.9
Elbow,SK,1964,2.3
Elbow,SK,1965,0.1
Elbow,SK,1966,0.7
Elbow,SK,1967,1.4
Elbow,SK,1968,2.7
Elbow,SK,1969,NA
Elbow,SK,1970,NA
Elbow,SK,1971,NA
Elbow,SK,1972,0.5
Elbow,SK,1973,2.6
Elbow,SK,1974,NA
Elbow,SK,1975,1.5
Elbow,SK,1976,NA
Elbow,SK,1977,NA
Elbow,SK,1978,NA
Elbow,SK,1979,1.8
Elbow,SK,1980,3.4
Elbow,SK,1981,NA
Elbow,SK,1982,NA
Elbow,SK,1983,2.9
Elbow,SK,1984,3.2
Elbow,SK,1985,1.6
Elbow,SK,1986,4
Elbow,SK,1987,5.6
Elbow,SK,1988,4.4
Elbow,SK,1989,2.4
Elbow,SK,1990,NA
Elbow,SK,1991,NA
Elbow,SK,1992,NA
Elbow,SK,1993,NA
Elbow,SK,1994,NA
Elbow,SK,1995,NA
Elbow,SK,1996,NA
Elbow,SK,1997,3.5
Elbow,SK,1998,NA
Elbow,SK,1999,4.3
Elbow,SK,2000,3
Elbow,SK,2001,4.3
Elbow,SK,2002,2.9
Elbow,SK,2003,3.6
Elbow,SK,2004,3.2
Elbow,SK,2005,4
Elbow,SK,2006,NA
Elbow,SK,2007,3.3
Elbow,SK,2008,2.4
Elbow,SK,2009,1.5
Elbow,SK,2010,3.1
Elbow,SK,2011,3.2
Elbow,SK,2012,3.8
Elbow,SK,2013,1.7
Elbow,SK,2014,1.9
Elbow,SK,2015,4.2
Elbow,SK,2016,5
Elbow,SK,2017,3.9
Elbow,SK,2018,2.6
Elbow,SK,2019,2
Gravelbourg,SK,1921,NA
Gravelbourg,SK,1922,5.5
Gravelbourg,SK,1923,NA
Gravelbourg,SK,1924,3
Gravelbourg,SK,1925,NA
Gravelbourg,SK,1926,NA
Gravelbourg,SK,1927,NA
Gravelbourg,SK,1928,NA
Gravelbourg,SK,1929,4.6
Gravelbourg,SK,1930,4.3
Gravelbourg,SK,1931,6.2
Gravelbourg,SK,1932,3.7
Gravelbourg,SK,1933,4.2
Gravelbourg,SK,1934,5.2
Gravelbourg,SK,1935,2.6
Gravelbourg,SK,1936,2.4
Gravelbourg,SK,1937,3.4
Gravelbourg,SK,1938,NA
Gravelbourg,SK,1939,4.3
Gravelbourg,SK,1940,4
Gravelbourg,SK,1941,4.8
Gravelbourg,SK,1942,3.4
Gravelbourg,SK,1943,NA
Gravelbourg,SK,1944,NA
Gravelbourg,SK,1945,2.9
Gravelbourg,SK,1946,4.3
Gravelbourg,SK,1947,NA
Gravelbourg,SK,1948,3.5
Gravelbourg,SK,1949,NA
Gravelbourg,SK,1950,1.2
Gravelbourg,SK,1951,NA
Gravelbourg,SK,1952,NA
Gravelbourg,SK,1953,5.3
Gravelbourg,SK,1954,NA
Gravelbourg,SK,1955,NA
Gravelbourg,SK,1956,3.7
Gravelbourg,SK,1957,4.2
Gravelbourg,SK,1958,4.8
Gravelbourg,SK,1959,3.8
Gravelbourg,SK,1960,4.5
Gravelbourg,SK,1961,NA
Gravelbourg,SK,1962,4.6
Gravelbourg,SK,1963,5.2
Gravelbourg,SK,1964,4
Gravelbourg,SK,1965,1.9
Gravelbourg,SK,1966,2.7
Gravelbourg,SK,1967,3.4
Gravelbourg,SK,1968,4
Gravelbourg,SK,1969,2.9
Gravelbourg,SK,1970,2.9
Gravelbourg,SK,1971,3.6
Gravelbourg,SK,1972,2.7
Gravelbourg,SK,1973,4.8
Gravelbourg,SK,1974,4
Gravelbourg,SK,1975,NA
Gravelbourg,SK,1976,NA
Gravelbourg,SK,1977,4.8
Gravelbourg,SK,1978,NA
Gravelbourg,SK,1979,3.3
Gravelbourg,SK,1980,4.5
Gravelbourg,SK,1981,NA
Gravelbourg,SK,1982,NA
Gravelbourg,SK,1983,4.3
Gravelbourg,SK,1984,4.5
Gravelbourg,SK,1985,3.3
Gravelbourg,SK,1986,NA
Gravelbourg,SK,1987,7.1
Gravelbourg,SK,1988,5.6
Gravelbourg,SK,1989,3.6
Gravelbourg,SK,1990,NA
Gravelbourg,SK,1991,5.1
Gravelbourg,SK,1992,5.1
Gravelbourg,SK,1993,3
Gravelbourg,SK,1994,NA
Maple Creek,SK,1921,NA
Maple Creek,SK,1922,3.6
Maple Creek,SK,1923,4.6
Maple Creek,SK,1924,4.5
Maple Creek,SK,1925,4.5
Maple Creek,SK,1926,5.2
Maple Creek,SK,1927,NA
Maple Creek,SK,1928,5.2
Maple Creek,SK,1929,2.8
Maple Creek,SK,1930,5
Maple Creek,SK,1931,6.6
Maple Creek,SK,1932,3.8
Maple Creek,SK,1933,4.3
Maple Creek,SK,1934,5.6
Maple Creek,SK,1935,3.2
Maple Creek,SK,1936,NA
Maple Creek,SK,1937,NA
Maple Creek,SK,1938,NA
Maple Creek,SK,1939,NA
Maple Creek,SK,1940,4.2
Maple Creek,SK,1941,5.7
Maple Creek,SK,1942,4.5
Maple Creek,SK,1943,4.7
Maple Creek,SK,1944,5
Maple Creek,SK,1945,3.1
Maple Creek,SK,1946,4.9
Maple Creek,SK,1947,3.9
Maple Creek,SK,1948,3.7
Maple Creek,SK,1949,NA
Maple Creek,SK,1950,NA
Maple Creek,SK,1951,NA
Maple Creek,SK,1952,NA
Maple Creek,SK,1953,NA
Maple Creek,SK,1954,4.3
Maple Creek,SK,1955,2.5
Maple Creek,SK,1956,3.9
Maple Creek,SK,1957,4.5
Maple Creek,SK,1958,5.2
Maple Creek,SK,1959,3.9
Maple Creek,SK,1960,4.5
Maple Creek,SK,1961,NA
Maple Creek,SK,1962,NA
Maple Creek,SK,1963,5.6
Maple Creek,SK,1964,4.2
Maple Creek,SK,1965,2.9
Maple Creek,SK,1966,3.4
Maple Creek,SK,1967,3.8
Maple Creek,SK,1968,4.6
Maple Creek,SK,1969,3.2
Maple Creek,SK,1970,3.2
Maple Creek,SK,1971,NA
Maple Creek,SK,1972,3.1
Maple Creek,SK,1973,4.7
Maple Creek,SK,1974,4.8
Maple Creek,SK,1975,3.1
Maple Creek,SK,1976,5.7
Maple Creek,SK,1977,4.8
Maple Creek,SK,1978,3
Maple Creek,SK,1979,3.7
Maple Creek,SK,1980,4.6
Maple Creek,SK,1981,6.3
Maple Creek,SK,1982,2.4
Maple Creek,SK,1983,4.7
Maple Creek,SK,1984,4.8
Maple Creek,SK,1985,3.1
Maple Creek,SK,1986,5.8
Maple Creek,SK,1987,NA
Maple Creek,SK,1988,NA
Maple Creek,SK,1989,NA
Maple Creek,SK,1990,5.1
Maple Creek,SK,1991,5.4
Maple Creek,SK,1992,5.9
Maple Creek,SK,1993,4.2
Maple Creek,SK,1994,NA
Maple Creek,SK,1995,3.9
Maple Creek,SK,1996,2.1
Maple Creek,SK,1997,4.9
Maple Creek,SK,1998,5.2
Maple Creek,SK,1999,5.2
Maple Creek,SK,2000,5
Maple Creek,SK,2001,6.5
Maple Creek,SK,2002,4.2
Maple Creek,SK,2003,5.3
Maple Creek,SK,2004,5
Maple Creek,SK,2005,5.4
Maple Creek,SK,2006,6.6
Maple Creek,SK,2007,5.7
Maple Creek,SK,2008,4.7
Maple Creek,SK,2009,4.1
Maple Creek,SK,2010,4.7
Maple Creek,SK,2011,4.9
Maple Creek,SK,2012,5.9
Maple Creek,SK,2013,5.2
Maple Creek,SK,2014,4.8
Maple Creek,SK,2015,6.7
Maple Creek,SK,2016,6.7
Maple Creek,SK,2017,5.6
Maple Creek,SK,2018,4.7
Maple Creek,SK,2019,3.9
Shaunavon,SK,1915,NA
Shaunavon,SK,1916,1.3
Shaunavon,SK,1917,NA
Shaunavon,SK,1918,3.5
Shaunavon,SK,1919,3
Shaunavon,SK,1920,3.6
Shaunavon,SK,1921,4.4
Shaunavon,SK,1922,2.8
Shaunavon,SK,1923,3.1
Shaunavon,SK,1924,2.7
Shaunavon,SK,1925,4.1
Shaunavon,SK,1926,4.6
Shaunavon,SK,1927,2.1
Shaunavon,SK,1928,4.9
Shaunavon,SK,1929,3
Shaunavon,SK,1930,5
Shaunavon,SK,1931,6.5
Shaunavon,SK,1932,4
Shaunavon,SK,1933,4.4
Shaunavon,SK,1934,NA
Shaunavon,SK,1935,3.5
Shaunavon,SK,1936,3.3
Shaunavon,SK,1937,3.8
Shaunavon,SK,1938,5.4
Shaunavon,SK,1939,5.3
Shaunavon,SK,1940,4.6
Shaunavon,SK,1941,5.6
Shaunavon,SK,1942,4.6
Shaunavon,SK,1943,4.8
Shaunavon,SK,1944,5.2
Shaunavon,SK,1945,3.8
Shaunavon,SK,1946,5
Shaunavon,SK,1947,4.3
Shaunavon,SK,1948,4.2
Shaunavon,SK,1949,4.1
Shaunavon,SK,1950,2
Shaunavon,SK,1951,1.6
Shaunavon,SK,1952,4.2
Shaunavon,SK,1953,NA
Shaunavon,SK,1954,3.8
Shaunavon,SK,1955,1.8
Shaunavon,SK,1956,NA
Shaunavon,SK,1957,3.8
Shaunavon,SK,1958,NA
Shaunavon,SK,1959,3.5
Shaunavon,SK,1960,4.2
Shaunavon,SK,1961,4.9
Shaunavon,SK,1962,4.5
Shaunavon,SK,1963,5.1
Shaunavon,SK,1964,3.9
Shaunavon,SK,1965,2.7
Shaunavon,SK,1966,3.1
Shaunavon,SK,1967,3.3
Shaunavon,SK,1968,4.2
Shaunavon,SK,1969,3.1
Shaunavon,SK,1970,NA
Shaunavon,SK,1971,NA
Shaunavon,SK,1972,2.7
Shaunavon,SK,1973,4.7
Shaunavon,SK,1974,4.8
Shaunavon,SK,1975,3.2
Shaunavon,SK,1976,NA
Shaunavon,SK,1977,NA
Shaunavon,SK,1978,3.1
Shaunavon,SK,1979,NA
Shaunavon,SK,1980,NA
Shaunavon,SK,1981,NA
Shaunavon,SK,1982,NA
Shaunavon,SK,1983,NA
Shaunavon,SK,1984,NA
Shaunavon,SK,1985,NA
Shaunavon,SK,1986,NA
Shaunavon,SK,1987,NA
Shaunavon,SK,1988,5.8
Shaunavon,SK,1989,NA
Shaunavon,SK,1990,NA
Shaunavon,SK,1991,NA
Shaunavon,SK,1992,NA
Shaunavon,SK,1993,3.9
Shaunavon,SK,1994,NA
Shaunavon,SK,1995,NA
Shaunavon,SK,1996,NA
Shaunavon,SK,1997,4.6
Shaunavon,SK,1998,5.3
Shaunavon,SK,1999,5.7
Shaunavon,SK,2000,4.7
Shaunavon,SK,2001,6.1
Shaunavon,SK,2002,4.1
Shaunavon,SK,2003,NA
Swift Current,SK,1885,NA
Swift Current,SK,1886,2.9
Swift Current,SK,1887,0.7
Swift Current,SK,1888,1.6
Swift Current,SK,1889,4
Swift Current,SK,1890,2.5
Swift Current,SK,1891,3.2
Swift Current,SK,1892,2.5
Swift Current,SK,1893,1.2
Swift Current,SK,1894,3.7
Swift Current,SK,1895,2.2
Swift Current,SK,1896,2.6
Swift Current,SK,1897,2.8
Swift Current,SK,1898,2.8
Swift Current,SK,1899,1.4
Swift Current,SK,1900,4.3
Swift Current,SK,1901,4
Swift Current,SK,1902,2.9
Swift Current,SK,1903,2.9
Swift Current,SK,1904,2.5
Swift Current,SK,1905,3.9
Swift Current,SK,1906,4
Swift Current,SK,1907,1.6
Swift Current,SK,1908,3.9
Swift Current,SK,1909,2.2
Swift Current,SK,1910,4.2
Swift Current,SK,1911,1.7
Swift Current,SK,1912,2.9
Swift Current,SK,1913,3.4
Swift Current,SK,1914,3.7
Swift Current,SK,1915,4.1
Swift Current,SK,1916,1
Swift Current,SK,1917,1.7
Swift Current,SK,1918,4.1
Swift Current,SK,1919,3.3
Swift Current,SK,1920,3.8
Swift Current,SK,1921,4.4
Swift Current,SK,1922,2.9
Swift Current,SK,1923,3.7
Swift Current,SK,1924,2.8
Swift Current,SK,1925,3.5
Swift Current,SK,1926,3.9
Swift Current,SK,1927,2.1
Swift Current,SK,1928,4.9
Swift Current,SK,1929,2.7
Swift Current,SK,1930,4.5
Swift Current,SK,1931,6.2
Swift Current,SK,1932,3.3
Swift Current,SK,1933,3.7
Swift Current,SK,1934,5.3
Swift Current,SK,1935,2.7
Swift Current,SK,1936,2.5
Swift Current,SK,1937,3
Swift Current,SK,1938,4.7
Swift Current,SK,1939,4.2
Swift Current,SK,1940,3.8
Swift Current,SK,1941,4.9
Swift Current,SK,1942,3.7
Swift Current,SK,1943,3.9
Swift Current,SK,1944,4.6
Swift Current,SK,1945,2.7
Swift Current,SK,1946,3.9
Swift Current,SK,1947,2.9
Swift Current,SK,1948,3.2
Swift Current,SK,1949,3.7
Swift Current,SK,1950,0.8
Swift Current,SK,1951,0.5
Swift Current,SK,1952,3.4
Swift Current,SK,1953,4.6
Swift Current,SK,1954,3.2
Swift Current,SK,1955,1.6
Swift Current,SK,1956,2.9
Swift Current,SK,1957,3.4
Swift Current,SK,1958,4.4
Swift Current,SK,1959,3.2
Swift Current,SK,1960,3.8
Swift Current,SK,1961,4.5
Swift Current,SK,1962,4.1
Swift Current,SK,1963,4.8
Swift Current,SK,1964,3.8
Swift Current,SK,1965,2.2
Swift Current,SK,1966,2.9
Swift Current,SK,1967,3.2
Swift Current,SK,1968,4
Swift Current,SK,1969,2.7
Swift Current,SK,1970,2.5
Swift Current,SK,1971,2.9
Swift Current,SK,1972,2.2
Swift Current,SK,1973,4.4
Swift Current,SK,1974,3.5
Swift Current,SK,1975,2.6
Swift Current,SK,1976,4.8
Swift Current,SK,1977,4.1
Swift Current,SK,1978,2.7
Swift Current,SK,1979,NA
Swift Current,SK,1980,4
Swift Current,SK,1981,5.7
Swift Current,SK,1982,1.5
Swift Current,SK,1983,3.8
Swift Current,SK,1984,3.9
Swift Current,SK,1985,2.7
Swift Current,SK,1986,4.9
Swift Current,SK,1987,6.6
Swift Current,SK,1988,5.3
Swift Current,SK,1989,3.2
Swift Current,SK,1990,4.6
Swift Current,SK,1991,4.8
Swift Current,SK,1992,4.7
Swift Current,SK,1993,3.5
Swift Current,SK,1994,4.2
Swift Current,SK,1995,3.4
Swift Current,SK,1996,1.8
Swift Current,SK,1997,4.7
Swift Current,SK,1998,5.8
Swift Current,SK,1999,5.5
Swift Current,SK,2000,4.2
Swift Current,SK,2001,5.7
Swift Current,SK,2002,3.4
Swift Current,SK,2003,4.4
Swift Current,SK,2004,4.1
Swift Current,SK,2005,5.1
Swift Current,SK,2006,5.7
Swift Current,SK,2007,NA
Swift Current,SK,2008,3.9
Swift Current,SK,2009,3.4
Swift Current,SK,2010,4
Swift Current,SK,2011,NA
Swift Current,SK,2012,5.2
Swift Current,SK,2013,3.4
Swift Current,SK,2014,3.3
Swift Current,SK,2015,5.8
Swift Current,SK,2016,5.9
Swift Current,SK,2017,4.8
Swift Current,SK,2018,3.6
Swift Current,SK,2019,3
Swift Current CDA,SK,1959,3.1
Swift Current CDA,SK,1960,3.7
Swift Current CDA,SK,1961,4.3
Swift Current CDA,SK,1962,3.9
Swift Current CDA,SK,1963,4.7
Swift Current CDA,SK,1964,3.7
Swift Current CDA,SK,1965,2
Swift Current CDA,SK,1966,2.7
Swift Current CDA,SK,1967,3
Swift Current CDA,SK,1968,3.9
Swift Current CDA,SK,1969,2.6
Swift Current CDA,SK,1970,2.4
Swift Current CDA,SK,1971,3
Swift Current CDA,SK,1972,2.2
Swift Current CDA,SK,1973,4.4
Swift Current CDA,SK,1974,3.5
Swift Current CDA,SK,1975,2.5
Swift Current CDA,SK,1976,4.6
Swift Current CDA,SK,1977,3.9
Swift Current CDA,SK,1978,2.5
Swift Current CDA,SK,1979,2.9
Swift Current CDA,SK,1980,4
Swift Current CDA,SK,1981,5.8
Swift Current CDA,SK,1982,1.7
Swift Current CDA,SK,1983,4
Swift Current CDA,SK,1984,4.1
Swift Current CDA,SK,1985,2.8
Swift Current CDA,SK,1986,5
Swift Current CDA,SK,1987,6.7
Swift Current CDA,SK,1988,5.4
Swift Current CDA,SK,1989,3.2
Swift Current CDA,SK,1990,4.4
Swift Current CDA,SK,1991,4.8
Swift Current CDA,SK,1992,NA
Swift Current CDA,SK,1993,3.4
Swift Current CDA,SK,1994,4.2
Swift Current CDA,SK,1995,3.3
Swift Current CDA,SK,1996,1.7
Swift Current CDA,SK,1997,4.5
Swift Current CDA,SK,1998,5.5
Swift Current CDA,SK,1999,5.1
Swift Current CDA,SK,2000,3.9
Swift Current CDA,SK,2001,5.3
Swift Current CDA,SK,2002,3.1
Swift Current CDA,SK,2003,4.1
Swift Current CDA,SK,2004,3.8
Swift Current CDA,SK,2005,4.8
Swift Current CDA,SK,2006,5.5
Swift Current CDA,SK,2007,4.7
Swift Current CDA,SK,2008,NA
Swift Current CDA,SK,2009,3.1
Swift Current CDA,SK,2010,3.7
Swift Current CDA,SK,2011,3.6
Swift Current CDA,SK,2012,4.8
Swift Current CDA,SK,2013,3
Swift Current CDA,SK,2014,3.1
Swift Current CDA,SK,2015,5.4
Swift Current CDA,SK,2016,5.6
Swift Current CDA,SK,2017,4.6
Swift Current CDA,SK,2018,3.4
Swift Current CDA,SK,2019,2.7
Leader,SK,1924,3.1
Leader,SK,1925,2.4
Leader,SK,1926,3.2
Leader,SK,1927,1.7
Leader,SK,1928,4.4
Leader,SK,1929,2.7
Leader,SK,1930,5
Leader,SK,1931,5.8
Leader,SK,1932,2.8
Leader,SK,1933,3.2
Leader,SK,1934,4.9
Leader,SK,1935,1.6
Leader,SK,1936,2.3
Leader,SK,1937,3.3
Leader,SK,1938,4.7
Leader,SK,1939,4.4
Leader,SK,1940,3.5
Leader,SK,1941,5.3
Leader,SK,1942,4.5
Leader,SK,1943,4.3
Leader,SK,1944,4.8
Leader,SK,1945,3.1
Leader,SK,1946,4.1
Leader,SK,1947,3.2
Leader,SK,1948,3.5
Leader,SK,1949,NA
Leader,SK,1950,NA
Leader,SK,1951,NA
Leader,SK,1952,NA
Leader,SK,1953,NA
Leader,SK,1954,NA
Leader,SK,1955,NA
Leader,SK,1956,NA
Leader,SK,1957,NA
Leader,SK,1958,NA
Leader,SK,1959,NA
Leader,SK,1960,NA
Leader,SK,1961,NA
Leader,SK,1962,NA
Leader,SK,1963,NA
Leader,SK,1964,NA
Leader,SK,1965,NA
Leader,SK,1966,NA
Leader,SK,1967,NA
Leader,SK,1968,NA
Leader,SK,1969,NA
Leader,SK,1970,2.5
Leader,SK,1971,2.7
Leader,SK,1972,2.2
Leader,SK,1973,3.9
Leader,SK,1974,3.4
Leader,SK,1975,2.5
Leader,SK,1976,5
Leader,SK,1977,4.5
Leader,SK,1978,2.5
Leader,SK,1979,2.9
Leader,SK,1980,4.2
Leader,SK,1981,6.2
Leader,SK,1982,NA
Leader,SK,1983,4.1
Leader,SK,1984,4.3
Leader,SK,1985,3
Leader,SK,1986,5.3
Leader,SK,1987,7
Leader,SK,1988,NA
Leader,SK,1989,3.8
Leader,SK,1990,4.9
Leader,SK,1991,5.3
Leader,SK,1992,5.2
Leader,SK,1993,3.8
Leader,SK,1994,4.4
Leader,SK,1995,3.4
Leader,SK,1996,1.9
Leader,SK,1997,4.4
Leader,SK,1998,5.1
Leader,SK,1999,5.1
Leader,SK,2000,3.2
Leader,SK,2001,4.8
Leader,SK,2002,3.3
Leader,SK,2003,4
Leader,SK,2004,4.2
Leader,SK,2005,NA
Leader,SK,2006,5.7
Leader,SK,2007,4.6
Leader,SK,2008,3.4
Leader,SK,2009,3
Leader,SK,2010,3.5
Leader,SK,2011,3.6
Leader,SK,2012,4.5
Leader,SK,2013,2.9
Leader,SK,2014,3.2
Leader,SK,2015,5.2
Leader,SK,2016,5.8
Leader,SK,2017,4.4
Leader,SK,2018,3.1
Leader,SK,2019,2.8
Coronach,SK,1961,NA
Coronach,SK,1962,3.9
Coronach,SK,1963,4.6
Coronach,SK,1964,3.4
Coronach,SK,1965,NA
Coronach,SK,1966,2.6
Coronach,SK,1967,2.9
Coronach,SK,1968,3.5
Coronach,SK,1969,2.4
Coronach,SK,1970,2.5
Coronach,SK,1971,2.9
Coronach,SK,1972,1.5
Coronach,SK,1973,4.1
Coronach,SK,1974,3.2
Coronach,SK,1975,2.3
Coronach,SK,1976,3.9
Coronach,SK,1977,3.8
Coronach,SK,1978,2
Coronach,SK,1979,2.5
