"station","prov","year","annual","flag_annual","winter","flag_winter","spring","flag_spring","summer","flag_summer","autumn","flag_autumn"
"BEAUCEVILLE","QC",1999,5.9," ",-8.1," ",5.4," ",18.7," ",7.8," "
"BEAUCEVILLE","QC",2000,4.4," ",-9.1," ",4.9," ",16.8," ",6.7," "
"BEAUCEVILLE","QC",2001,5.6,"E",-10.8," ",3.6,"E",18.4," ",8.4," "
"BEAUCEVILLE","QC",2002,5,"E",-5.9," ",3.4,"E",17.8,"E",6.5,"E"
"BEAUCEVILLE","QC",2003,4,"E",-11.9," ",2.3,"E",18.2,"E",7.3,"E"
"BEAUCEVILLE","QC",2004,4.1,"E",-11.7," ",4.3,"E",17.5,"E",7.1,"E"
"BEAUCEVILLE","QC",2005,5.2,"E",-10.2,"E",3.3,"E",19.1,"E",8.1,"E"
"BEAUCEVILLE","QC",2006,6.1,"E",-8," ",5.1,"E",18.2,"E",7.6,"E"
"BEAUCEVILLE","QC",2007,4.2,"E",-9.5,"E",2.6,"E",17.5,"E",7.6,"E"
"BEAUCEVILLE","QC",2008,4.8,"E",-9,"E",3.1,"E",18.1," ",7,"E"
"BEAUCEVILLE","QC",2009,4.5,"E",-11.5,"E",4.2,"E",17.6,"E",7,"E"
"BEAUCEVILLE","QC",2010,6.6,"E",-6.6,"E",6.9,"E",18.8,"E",7.2,"E"
"BEAUCEVILLE","QC",2011,5.9,"E",-8.9,"E",4," ",18.6," ",9.3,"E"
"BEAUCEVILLE","QC",2012,6.4," ",-7.2," ",6.4," ",19.2," ",7.4," "
"BEAUCEVILLE","QC",2013,5.3," ",-8," ",5.2," ",18.5," ",7.1," "
"BEAUCEVILLE","QC",2014,4.8," ",-11," ",2.4," ",18.4," ",7.6," "
"BEAUCEVILLE","QC",2015,NA,"M",NA,"M",3.4," ",17.8," ",8.6,"E"
"BEAUCEVILLE","QC",2016,NA,"M",-5.3,"E",3.6,"E",NA,"M",8.2," "
"BEAUCEVILLE","QC",2017,NA,"M",-7.1," ",3.3," ",17.1,"E",NA,"M"
"THETFORD MINES","QC",1923,2.6,"a",-13.5,"a",0.2,"a",14.3,"a",6.4,"a"
"THETFORD MINES","QC",1924,2.9,"a",-9.9,"a",2.1,"a",15.9,"a",6.2,"a"
"THETFORD MINES","QC",1925,NA,"M",-11.1,"a",NA,"M",NA,"M",NA,"M"
"THETFORD MINES","QC",1926,NA,"M",-9.8,"a",-0.7,"a",15.5,"a",5.8,"a"
"THETFORD MINES","QC",1927,NA,"M",NA,"M",3.1,"a",NA,"M",7.5,"a"
"THETFORD MINES","QC",1928,3.9,"a",-8.2,"a",3.3,"a",17.1,"a",4.4,"a"
"THETFORD MINES","QC",1929,3.7,"a",-9.6,"a",3.3,"a",16.4,"a",5.7,"a"
"THETFORD MINES","QC",1930,4.4,"a",-10.1,"a",2.6,"a",17.3,"a",6.7,"a"
"THETFORD MINES","QC",1931,4.9,"a",-9.4,"a",5.5,"a",16.3,"a",7.5,"a"
"THETFORD MINES","QC",1932,3.6,"a",-8.9,"a",1.1,"a",15.8,"a",5.7,"a"
"THETFORD MINES","QC",1933,3.1,"a",-7.1,"a",2.1,"a",15.9,"a",3.9,"a"
"THETFORD MINES","QC",1934,2.5,"a",-14.1,"a",2,"a",15.1,"a",6.5,"a"
"THETFORD MINES","QC",1935,2.6,"a",-12.8,"a",1.1,"a",16.5,"a",5.2,"a"
"THETFORD MINES","QC",1936,2.5,"a",-12.5,"a",3.1,"a",14.9,"a",3.7,"a"
"THETFORD MINES","QC",1937,4,"a",-8.5,"a",1.6,"a",16.9,"a",6.1,"a"
"THETFORD MINES","QC",1938,3.9,"a",-10.8,"a",3,"a",17,"a",5.8,"a"
"THETFORD MINES","QC",1939,2.7,"a",-10.4,"a",0,"a",17.1,"a",4.4,"a"
"THETFORD MINES","QC",1940,2.7,"a",-11.4,"a",1.6,"a",15.9,"a",4.9,"a"
"THETFORD MINES","QC",1941,3.8,"a",-10.3,"a",3.5,"a",16.5,"a",5.4,"a"
"THETFORD MINES","QC",1942,3.7,"a",-10.8,"a",4.6,"a",16.3,"a",6.2,"a"
"THETFORD MINES","QC",1943,2.4,"a",-12.7,"a",0,"a",16.3,"a",5.7,"a"
"THETFORD MINES","QC",1944,3.5,"a",-11.6,"a",1.8,"a",17.4,"a",6.3,"a"
"THETFORD MINES","QC",1945,4.2,"a",-11.8,"a",5.7,"a",16.7,"a",5.6,"a"
"THETFORD MINES","QC",1946,3.9,"a",-11.3,"a",3.8,"a",15.1,"a",7.3,"a"
"THETFORD MINES","QC",1947,NA,"M",-9.9,"a",2,"a",NA,"M",6.8,"a"
"THETFORD MINES","QC",1948,4.1,"a",-12.5,"a",2.6,"a",16.9,"a",7.8,"a"
"THETFORD MINES","QC",1949,4.9,"a",-7.8,"a",3.6,"a",17.7,"a",6.2,"a"
"THETFORD MINES","QC",1950,3.5,"a",-9.6,"a",1.4,"a",16.1,"a",6.5,"a"
"THETFORD MINES","QC",1951,4.1,"a",-8.6,"a",3.5,"a",15.9,"a",5.8,"a"
"THETFORD MINES","QC",1952,4.2,"a",-9.7,"a",2.6,"a",17.5,"a",5.7,"a"
"THETFORD MINES","QC",1953,5.1,"a",-8.2,"a",3.8,"a",16.3,"a",7.8,"a"
"THETFORD MINES","QC",1954,3.3,"a",-8.9,"a",1.7,"a",15.3,"a",6,"a"
"THETFORD MINES","QC",1955,4,"a",-10.1,"a",3.5,"a",18.2,"a",5.8,"a"
"THETFORD MINES","QC",1956,3.3,"a",-9.9,"a",0.4,"a",15.6,"a",5.8,"a"
"THETFORD MINES","QC",1957,4.3,"a",-10.3,"a",3.6,"a",15.9,"a",7.5,"a"
"THETFORD MINES","QC",1958,NA,"M",-8.8,"a",NA,"M",NA,"M",5.9,"a"
"THETFORD MINES","QC",1959,4,"a",-13.1,"a",3.2,"a",17.5,"a",5.9,"a"
"THETFORD MINES","QC",1960,4.1,"a",-8.8,"a",3.4,"a",16,"a",6.4,"a"
"THETFORD MINES","QC",1961,4.3,"a",-11.3,"a",2.6,"a",16.5,"a",8.3,"a"
"THETFORD MINES","QC",1962,NA,"M",-10.7,"a",3.5,"a",15.8,"a",NA,"M"
"THETFORD MINES","QC",1963,3.5,"a",-10.7,"a",2.8,"a",16.7,"a",7.2,"a"
"THETFORD MINES","QC",1964,4.3,"a",-10.7,"a",4,"a",16.1,"a",5.3,"a"
"THETFORD MINES","QC",1965,NA,"M",-10.8,"a",NA,"M",NA,"M",NA,"M"
"THETFORD MINES","QC",1966,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M"
"THETFORD MINES","QC",1967,NA,"M",NA,"M",0.1," ",17.7," ",5.7," "
"THETFORD MINES","QC",1968,3.5," ",-12.2," ",4.3," ",15.7," ",7," "
"THETFORD MINES","QC",1969,3.9," ",-9.4," ",1.4," ",17.1," ",6," "
"THETFORD MINES","QC",1970,3.5," ",-12," ",2.5," ",17.6," ",7.1," "
"THETFORD MINES","QC",1971,3.4," ",-12.8," ",2," ",16.4," ",7," "
"THETFORD MINES","QC",1972,2.8," ",-11.3," ",1.2," ",16.6," ",4.7," "
"THETFORD MINES","QC",1973,4.8," ",-10.7," ",4.3," ",18.6," ",5.6," "
"THETFORD MINES","QC",1974,NA,"M",-10.2," ",1," ",NA,"M",4.4," "
"THETFORD MINES","QC",1975,4.1," ",-9," ",2.2," ",18," ",6.7," "
"THETFORD MINES","QC",1976,NA,"M",-11.8," ",3," ",NA,"M",3.5," "
"THETFORD MINES","QC",1977,NA,"M",-13.4," ",4.6," ",NA,"M",5.4," "
"THETFORD MINES","QC",1978,NA,"M",-12.7," ",1.8," ",NA,"M",4.4," "
"THETFORD MINES","QC",1979,4.4," ",-11.7," ",4.9," ",17.1," ",6.7," "
"THETFORD MINES","QC",1980,3," ",-10," ",3.5," ",16.5," ",4," "
"THETFORD MINES","QC",1981,4.6," ",-10.8," ",4.3," ",17," ",5.4," "
"THETFORD MINES","QC",1982,3.6,"E",-11.5," ",2.6,"E",15.7," ",7.1," "
"THETFORD MINES","QC",1983,4.6," ",-7.5,"E",3," ",17.7," ",6.9," "
"THETFORD MINES","QC",1984,4.1," ",-9.9," ",1," ",17.8," ",6.2," "
"THETFORD MINES","QC",1985,3.5,"E",-9.6," ",2.5," ",16.2," ",6.2,"E"
"THETFORD MINES","QC",1986,3.6," ",-11,"E",4.8," ",15.3," ",4.4," "
"THETFORD MINES","QC",1987,4.5,"E",-10.5," ",5.1,"E",17," ",5.9,"E"
"THETFORD MINES","QC",1988,4.3,"E",-8.6,"E",3.8,"E",17.6," ",5.7," "
"THETFORD MINES","QC",1989,3.5,"E",-10.4,"E",3.1,"E",17.4," ",6.3," "
"THETFORD MINES","QC",1990,5.1,"E",-10.8,"E",3.5,"E",17.5," ",6.6," "
"THETFORD MINES","QC",1991,4.8," ",-8.5," ",4.9," ",17.8," ",6," "
"THETFORD MINES","QC",1992,3.7," ",-10.8," ",2.6," ",16.2," ",5.6," "
"THETFORD MINES","QC",1993,3.8," ",-10.8," ",3.6," ",17.7," ",5.1," "
"THETFORD MINES","QC",1994,3.9," ",-12.8," ",2.9," ",17.7," ",7.1," "
"THETFORD MINES","QC",1995,4.6," ",-8.3," ",3.6," ",18.6," ",6," "
"THETFORD MINES","QC",1996,4.2," ",-10.7," ",2.3," ",17.5," ",5.8," "
"THETFORD MINES","QC",1997,NA,"M",-8.2," ",1.3," ",NA,"M",NA,"M"
"THETFORD MINES","QC",1998,NA,"M",NA,"M",NA,"M",17.6," ",6.8," "
"THETFORD MINES","QC",1999,5.9," ",-7.5," ",5.1," ",18.4," ",7.8," "
"THETFORD MINES","QC",2000,NA,"M",NA,"M",4.5," ",16.3," ",6.5," "
"THETFORD MINES","QC",2001,5.6,"E",-10.4," ",3.8,"E",18.1," ",8.2," "
"THETFORD MINES","QC",2002,5.1,"E",-5.5," ",3.3,"E",17.7,"E",6.3," "
"THETFORD MINES","QC",2003,4.3,"E",-11.5," ",2.7,"E",17.9,"E",7.5," "
"THETFORD MINES","QC",2004,4.2,"E",-10.7,"E",4.4,"E",16.9,"E",7.1,"E"
"THETFORD MINES","QC",2005,5.2,"E",-9.7,"E",3,"E",19," ",8,"E"
"THETFORD MINES","QC",2006,6.2,"E",-7.8,"E",5.1,"E",18.2,"E",7.7," "
"THETFORD MINES","QC",2007,4.3,"E",-9,"E",3,"E",17.3,"E",7.7,"E"
"THETFORD MINES","QC",2008,5.1,"E",-8.3," ",3.5,"E",17.9,"E",7.2,"E"
"THETFORD MINES","QC",2009,4.6,"E",-10.4,"E",4.4,"E",17.2,"E",7.1,"E"
"THETFORD MINES","QC",2010,6.3,"E",-7.3,"E",6.8,"E",18.4,"E",7.1,"E"
"THETFORD MINES","QC",2011,5.7,"E",-9.1,"E",3.8,"E",18.2,"E",9.2,"E"
"THETFORD MINES","QC",2012,6.4,"E",-7,"E",6.4,"E",19,"E",7.5,"E"
"THETFORD MINES","QC",2013,5.1,"E",-8,"E",5.1,"E",17.9,"E",7,"E"
"THETFORD MINES","QC",2014,4.8,"E",-10.5,"E",2.4,"E",18.2,"E",7.5,"E"
"THETFORD MINES","QC",2015,4.8,"E",-11.4,"E",3.4,"E",17.5," ",8.3," "
"THETFORD MINES","QC",2016,NA,"M",-5.4,"E",3.8,"E",NA,"M",NA,"M"
"CHELSEA","QC",1928,6.4," ",-7.7," ",3.8," ",20.4," ",8.4," "
"CHELSEA","QC",1929,5.4," ",-8.3," ",4.9," ",18.5," ",8.4," "
"CHELSEA","QC",1930,5.6," ",-10.3," ",4.5," ",19.1," ",8.6," "
"CHELSEA","QC",1931,6.6," ",-10," ",5.8," ",20.1," ",10.1," "
"CHELSEA","QC",1932,5.3," ",-7.4," ",2.4," ",18.8," ",7.3," "
"CHELSEA","QC",1933,4.7," ",-7," ",4.1," ",19.2," ",5.5," "
"CHELSEA","QC",1934,3.6," ",-15.9," ",2.8," ",18.4," ",8.2," "
"CHELSEA","QC",1935,4.1," ",-13.4," ",3.3," ",19.3," ",7," "
"CHELSEA","QC",1936,4.1," ",-12.6," ",4.2," ",17.9," ",5.8," "
"CHELSEA","QC",1937,NA,"M",-7.3," ",3.2," ",20.1," ",NA,"M"
"CHELSEA","QC",1938,5.5," ",-11," ",4," ",20.1," ",7.6," "
"CHELSEA","QC",1939,4.3," ",-10.2," ",1.9," ",19.4," ",6.4," "
"CHELSEA","QC",1940,4.2," ",-11," ",2.6," ",18.8," ",7," "
"CHELSEA","QC",1941,5.5," ",-10.9," ",4.7," ",19.6," ",8.1," "
"CHELSEA","QC",1942,5.6," ",-9.9," ",6.6," ",18.8," ",7.8," "
"CHELSEA","QC",1943,3.9," ",-11.9," ",1.6," ",19.1," ",7.4," "
"CHELSEA","QC",1944,5.2," ",-10.9," ",3.3," ",20.2," ",8," "
"CHELSEA","QC",1945,5.2," ",-12," ",6.1," ",18.7," ",7.6," "
"CHELSEA","QC",1946,NA,"M",NA,"M",NA,"M",18.3," ",8.8," "
"CHELSEA","QC",1947,5," ",-10.8," ",2.4," ",19.8," ",9.2," "
"CHELSEA","QC",1948,5.3," ",-12.5," ",3.3," ",18.9," ",9.6," "
"CHELSEA","QC",1949,6.3," ",-6.9," ",4.4," ",21," ",7.4," "
"CHELSEA","QC",1950,4.6," ",-8.6," ",1.9," ",18.2," ",7.5," "
"CHELSEA","QC",1951,5.2," ",-9.2," ",5.5," ",18," ",6.9," "
"CHELSEA","QC",1952,6," ",-9," ",4.6," ",19.3," ",7.8," "
"CHELSEA","QC",1953,6.8," ",-6.6," ",5.7," ",19.1," ",9.1," "
"CHELSEA","QC",1954,4.8," ",-8.5," ",3.5," ",17.9," ",7.6," "
"CHELSEA","QC",1955,5.5," ",-10.6," ",4.8," ",21.1," ",7.5," "
"CHELSEA","QC",1956,4.2," ",-10," ",1.1," ",17.4," ",6.9," "
"CHELSEA","QC",1957,5.2," ",-10.8," ",4.5," ",18.3," ",7.9," "
"CHELSEA","QC",1958,4.3," ",-9.1," ",5.4," ",16.8," ",7.5," "
"CHELSEA","QC",1959,4.8," ",-14.3," ",3.3," ",20.2," ",7.4," "
"CHELSEA","QC",1960,5.4," ",-8.1," ",4," ",18.3," ",8.3," "
"CHELSEA","QC",1961,5.2," ",-11," ",3.2," ",18.1," ",9.6," "
"CHELSEA","QC",1962,4.3," ",-11.1," ",4.7," ",18," ",6.6," "
"CHELSEA","QC",1963,4.3," ",-12.4," ",3.2," ",18.8," ",9," "
"CHELSEA","QC",1964,5.8," ",-10.3," ",5.6," ",18.6," ",7.2," "
"CHELSEA","QC",1965,5," ",-10," ",4.2," ",17.7," ",7.3," "
"CHELSEA","QC",1966,NA,"M",-8.2," ",NA,"M",19.3," ",8.1," "
"CHELSEA","QC",1967,5.1," ",-9.7," ",2.4," ",19.6," ",7.4," "
"CHELSEA","QC",1968,5.4," ",-10.6," ",6," ",18.5," ",9.1," "
"CHELSEA","QC",1969,5.8," ",-8.6," ",4," ",19.4," ",8.1," "
"CHELSEA","QC",1970,5.2," ",-11.6," ",4.4," ",19.7," ",9," "
"CHELSEA","QC",1971,5.3," ",-11.4," ",3.1," ",18.8," ",9.6," "
"CHELSEA","QC",1972,4.4," ",-10," ",2.8," ",18.3," ",6.8," "
"CHELSEA","QC",1973,NA,"M",-9.6," ",6.3," ",NA,"M",8.4," "
"CHELSEA","QC",1974,5," ",-9.8," ",3.2," ",19," ",6.5," "
"CHELSEA","QC",1975,6," ",-7.4," ",4.4," ",20.4," ",8.6," "
"CHELSEA","QC",1976,NA,"M",-11.3," ",4.3," ",NA,"M",NA,"M"
"CHELSEA","QC",1977,5.9," ",-11.9," ",7.2," ",18.6," ",7.9," "
"CHELSEA","QC",1978,5.1," ",-11," ",4.3," ",19.5," ",7.2," "
"CHELSEA","QC",1979,5.9,"E",-10.6," ",6.2," ",19.1," ",8.3," "
"CHELSEA","QC",1980,5," ",-8.4,"E",5.4," ",18.9," ",6.4," "
"CHELSEA","QC",1981,6.2,"E",-11," ",6.1," ",19.5,"E",7.1," "
"CHELSEA","QC",1982,5.4,"E",-10.7," ",4.8," ",18.5,"E",8.8,"E"
"CHELSEA","QC",1983,6.1," ",-7.1," ",4.4," ",20.1," ",8.7," "
"CHELSEA","QC",1984,5.9,"E",-9.2," ",3.5," ",19.7," ",8.2," "
"CHELSEA","QC",1985,5.4,"E",-9.1,"E",5.2," ",18.3," ",8.6,"E"
"CHELSEA","QC",1986,5.7,"E",-9.9," ",6.8," ",17.9," ",6.8,"E"
"CHELSEA","QC",1987,6.5,"E",-8.5," ",7.1," ",19.4,"E",7.3," "
"CHELSEA","QC",1988,5.9,"E",-7.5," ",5," ",19.8,"E",7.6,"E"
"CHELSEA","QC",1989,4.8,"E",-9.3," ",4,"E",19.8,"E",7.6,"E"
"CHELSEA","QC",1990,6.6,"E",-10.3,"E",5.3," ",19.8,"E",7.7," "
"CHELSEA","QC",1991,6.6,"E",-8," ",6.8,"E",20.4," ",7.9," "
"CHELSEA","QC",1992,4.7,"E",-10.1,"E",3.2,"E",17.6,"E",7.2," "
"CHELSEA","QC",1993,5.2,"E",-10,"E",4.4,"E",19.9," ",6.9,"E"
"CHELSEA","QC",1994,5.3,"E",-12.8," ",4.5,"E",19.4," ",9.3," "
"CHELSEA","QC",1995,6.2,"E",-7.1,"E",5.7,"E",21,"E",7," "
"CHELSEA","QC",1996,5.7,"E",-10.5," ",3.8," ",19.5," ",7.8,"E"
"CHELSEA","QC",1997,NA,"M",-7.4,"E",3," ",19.7," ",7.4,"E"
"CHELSEA","QC",1998,NA,"M",NA,"M",NA,"M",NA,"M",9,"E"
"CHELSEA","QC",1999,6.7,"E",-7.3,"E",5.9," ",20," ",8.7," "
"CHELSEA","QC",2000,NA,"M",-7.9," ",6,"E",NA,"M",7.3,"E"
"CHELSEA","QC",2001,NA,"M",-10.7,"E",4.8," ",NA,"M",9,"E"
"CHELSEA","QC",2002,NA,"M",-6.1,"E",3.3,"E",NA,"M",7.1,"E"
"CHELSEA","QC",2003,NA,"M",-11.3,"E",NA,"M",NA,"M",8.1,"E"
"CHELSEA","QC",2004,5.3,"E",-9.9,"E",5.9," ",18.3,"E",8.3,"E"
"CHELSEA","QC",2005,6.5,"E",-10.1,"E",4.6,"E",21.1,"E",9.2,"E"
"CHELSEA","QC",2006,7.3,"E",-6.8,"E",6.5,"E",19.8,"E",8,"E"
"CHELSEA","QC",2007,6,"E",-7.5,"E",5.1,"E",19.2," ",8.8,"E"
"CHELSEA","QC",2008,5.7,"E",-8.2,"E",4.4," ",19.3,"E",7.8,"E"
"CHELSEA","QC",2009,NA,"M",-10.6," ",5.3,"E",NA,"M",8.2,"E"
"CHELSEA","QC",2010,NA,"M",-6,"E",8.9,"E",NA,"M",8.1,"E"
"CHELSEA","QC",2011,NA,"M",-8.8,"E",NA,"M",20.2,"E",NA,"M"
"CHELSEA","QC",2012,NA,"M",NA,"M",NA,"M",NA,"M",8.3," "
"CHELSEA","QC",2013,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M"
"CHELSEA","QC",2014,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M"
"CHELSEA","QC",2015,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M"
"CHELSEA","QC",2016,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M"
"CHELSEA","QC",2017,NA,"M",-5.8,"E",4.8,"E",19.1,"E",NA,"M"
"MANIWAKI","QC",1915,NA,"M",NA,"M",NA,"M",NA,"M",7.4,"a"
"MANIWAKI","QC",1916,NA,"M",NA,"M",0.7,"a",NA,"M",6,"a"
"MANIWAKI","QC",1917,NA,"M",NA,"M",NA,"M",NA,"M",4.3,"a"
"MANIWAKI","QC",1918,3.3,"a",-15.3,"a",3.8,"a",17.2,"a",5.5,"a"
"MANIWAKI","QC",1919,4.4,"a",-8.9,"a",3,"a",19.3,"a",5.6,"a"
"MANIWAKI","QC",1920,3.7,"a",-14.3,"a",3.9,"a",17,"a",7.2,"a"
"MANIWAKI","QC",1921,5.2,"a",-10.1,"a",6.6,"a",18.8,"a",5.6,"a"
"MANIWAKI","QC",1922,4.1,"a",-10.9,"a",4.9,"a",17.2,"a",6.4,"a"
"MANIWAKI","QC",1923,2.8,"a",-14.7,"a",0.3,"a",16.6,"a",6.7,"a"
"MANIWAKI","QC",1924,NA,"M",NA,"M",2,"a",14.4,"a",4.3,"a"
"MANIWAKI","QC",1925,NA,"M",-13.9,"a",1.5,"a",15.4,"a",NA,"M"
"MANIWAKI","QC",1926,NA,"M",NA,"M",-2.7,"a",NA,"M",NA,"M"
"MANIWAKI","QC",1927,2.8,"a",-14.4,"a",3,"a",14.8,"a",5.6,"a"
"MANIWAKI","QC",1928,3.7," ",-11.1,"a",2.6," ",16.5," ",5.9," "
"MANIWAKI","QC",1929,3.7," ",-10.8," ",3.8," ",16.7," ",6.6," "
"MANIWAKI","QC",1930,5," ",-10.6," ",3.8," ",18.1," ",7.6," "
"MANIWAKI","QC",1931,6," ",-9.8," ",5.8," ",18.7," ",9.4," "
"MANIWAKI","QC",1932,4.9," ",-7.5," ",2.9," ",17.8," ",6.3," "
"MANIWAKI","QC",1933,4.2," ",-7.1," ",4.2," ",18.2," ",4.5," "
"MANIWAKI","QC",1934,3.1," ",-15.6," ",2.2," ",17.2," ",7.2," "
"MANIWAKI","QC",1935,3.5," ",-13.5," ",2.7," ",18.3," ",5.9," "
"MANIWAKI","QC",1936,3.6," ",-12.2," ",4.5," ",16.9," ",4.7," "
"MANIWAKI","QC",1937,5.3," ",-7.7," ",3.6," ",19.6," ",6.3," "
"MANIWAKI","QC",1938,4.9," ",-11.1," ",4.2," ",18.6," ",6.9," "
"MANIWAKI","QC",1939,NA,"M",-9.8," ",1.1," ",NA,"M",NA,"M"
"MANIWAKI","QC",1940,3.8," ",-11.9," ",2.9," ",18," ",5.8," "
"MANIWAKI","QC",1941,4.9," ",-10.9," ",4.7," ",18.7," ",6.8," "
"MANIWAKI","QC",1942,NA,"M",-10.6," ",6.3," ",18.1," ",NA,"M"
"MANIWAKI","QC",1943,NA,"M",-13.3," ",0.8," ",18.6," ",NA,"M"
"MANIWAKI","QC",1944,NA,"M",NA,"M",NA,"M",19.4," ",7.3," "
"MANIWAKI","QC",1945,NA,"M",-13.3," ",5.5," ",18.8," ",NA,"M"
"MANIWAKI","QC",1946,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M"
"MANIWAKI","QC",1947,NA,"M",NA,"M",NA,"M",19.4," ",NA,"M"
"MANIWAKI","QC",1948,NA,"M",NA,"M",NA,"M",18.5," ",NA,"M"
"MANIWAKI","QC",1949,NA,"M",-9.9," ",NA,"M",NA,"M",6.2," "
"MANIWAKI","QC",1950,3.3," ",NA,"M",1.5," ",17.3," ",6.3," "
"MANIWAKI","QC",1951,NA,"M",-9.9," ",4.4," ",16.9," ",NA,"M"
"MANIWAKI","QC",1952,NA,"M",-10.1," ",4.6," ",19.5," ",NA,"M"
"MANIWAKI","QC",1953,NA,"M",-9.5," ",4.6," ",NA,"M",7.5," "
"MANIWAKI","QC",1954,3.7," ",-10.1," ",2.8," ",16.6," ",6.4," "
"MANIWAKI","QC",1955,4.2," ",-11.3," ",4," ",19.3," ",6.4," "
"MANIWAKI","QC",1956,3.3," ",-11," ",0.7," ",16.1," ",6," "
"MANIWAKI","QC",1957,4.5," ",-11.1," ",4," ",16.8," ",7.1," "
"MANIWAKI","QC",1958,3.6," ",-9.8," ",5," ",15.7," ",6.7," "
"MANIWAKI","QC",1959,3.9," ",-15," ",2.8," ",18.8," ",6.2," "
"MANIWAKI","QC",1960,4.3," ",-9," ",3.5," ",16.5," ",7.3," "
"MANIWAKI","QC",1961,4.2," ",-12," ",2.5," ",16.9," ",8.3," "
"MANIWAKI","QC",1962,2.8," ",-12.6," ",4," ",16.2," ",5," "
"MANIWAKI","QC",1963,2.5," ",-14.4," ",1.9," ",17," ",7.1," "
"MANIWAKI","QC",1964,3.7," ",-12.1," ",3.7," ",16.3," ",4.7," "
"MANIWAKI","QC",1965,2.9," ",-11.8," ",2.2," ",15.4," ",5.2," "
"MANIWAKI","QC",1966,3.9," ",-9.6," ",2.9," ",17.2," ",6.2," "
"MANIWAKI","QC",1967,3.1," ",-11.5," ",0.8," ",17.4," ",5.5," "
"MANIWAKI","QC",1968,3.7," ",-12.4," ",4.6," ",16.4," ",7.1," "
"MANIWAKI","QC",1969,4," ",-9.7," ",2.3," ",17.5," ",6," "
"MANIWAKI","QC",1970,3.1," ",-14.1," ",2.6," ",17.4," ",7.1," "
"MANIWAKI","QC",1971,4," ",-12.8," ",2.5," ",17.2," ",8.2," "
"MANIWAKI","QC",1972,2.4," ",-12," ",1," ",16.7," ",4.8," "
"MANIWAKI","QC",1973,4.9," ",-11.7," ",5.3," ",18.9," ",6.1," "
"MANIWAKI","QC",1974,3.2," ",-12," ",1.7," ",17.3," ",4.6," "
"MANIWAKI","QC",1975,4.2," ",-9.3," ",2.9," ",18.6," ",6.7," "
"MANIWAKI","QC",1976,2.7," ",-13.1," ",3," ",17.6," ",4.1," "
"MANIWAKI","QC",1977,4," ",-13.4," ",5.5," ",16.4," ",5.7," "
"MANIWAKI","QC",1978,2.5," ",-13.4," ",2.1," ",16.9," ",4.2," "
"MANIWAKI","QC",1979,3.8," ",-13.6," ",4.6," ",17," ",6.3," "
"MANIWAKI","QC",1980,2.9," ",-10.1," ",4.2," ",16.8," ",3.7," "
"MANIWAKI","QC",1981,4.3," ",-12.8," ",4.1," ",17.1," ",5.2," "
"MANIWAKI","QC",1982,3.3," ",-12.6," ",3.1," ",15.5," ",6.9," "
"MANIWAKI","QC",1983,4.3," ",-8.6," ",3.4," ",17.9," ",6.8," "
"MANIWAKI","QC",1984,4.1," ",-11.1," ",2.1," ",17.3," ",6.6," "
"MANIWAKI","QC",1985,3.3," ",-11.1," ",3.1," ",16.4," ",6.3," "
"MANIWAKI","QC",1986,3.8," ",-12.1," ",5.4," ",15.8," ",4.6," "
"MANIWAKI","QC",1987,4.8," ",-10.4," ",5.9," ",17.5," ",5.5," "
"MANIWAKI","QC",1988,4," ",-9.4," ",3.7," ",17.8," ",5.8," "
"MANIWAKI","QC",1989,2.8," ",-11.5," ",2.3," ",17.9," ",5.7," "
"MANIWAKI","QC",1990,4.7," ",-12.7," ",3.9," ",17.9," ",6," "
"MANIWAKI","QC",1991,4.6," ",-10.3," ",5.4," ",18.1," ",5.9," "
"MANIWAKI","QC",1992,2.9," ",-12.3," ",1.6," ",15.9," ",5.2," "
"MANIWAKI","QC",1993,NA,"M",-12.4," ",3.4,"E",NA,"M",4.5,"E"
"MANIWAKI","QC",1994,NA,"M",-14.4,"E",3.3,"E",NA,"M",7.2,"E"
"MANIWAKI","QC",1995,4.1,"E",-9.3,"E",4,"E",18.5,"E",4.9," "
"MANIWAKI","QC",1996,4," ",-12.7," ",2.2," ",17.8," ",6.2," "
"MANIWAKI","QC",1997,3.7," ",-9.4," ",2.1," ",18," ",5.3," "
"MANIWAKI","QC",1998,6.7,"E",-7.2," ",7," ",18.6," ",7.5,"E"
"MANIWAKI","QC",1999,NA,"M",-8.3," ",5.3," ",NA,"M",7.4,"E"
"MANIWAKI","QC",2000,4,"E",-9.4," ",4.9," ",16.4," ",6,"E"
"MANIWAKI","QC",2001,5.5," ",-11.7," ",4.5," ",18.3," ",7.9," "
"MANIWAKI","QC",2002,5," ",-6.1," ",3," ",18.2," ",6.3," "
"MANIWAKI","QC",2003,4.2,"E",-12.1,"E",3.1," ",18.4," ",7.2," "
"MANIWAKI","QC",2004,3.8,"E",-10.8,"E",4.1," ",16.5," ",6.9,"E"
"MANIWAKI","QC",2005,5.1,"E",-11.4," ",3.4," ",19.6,"E",7.9," "
